0, 0, 0.1, 0.2, 0.1, 1, 0.1, 10, 10, 1.1254024571450176
0, 0, 0.1, 0.2, 0.2, 1, 0.1, 10, 10, 1.1957113467471272
0, 0, 0.1, 0.2, 0.3, 1, 0.1, 10, 10, 1.2711097654241914
0, 0, 0.1, 0.2, 0.4, 1, 0.1, 10, 10, 1.3520651786911408
 0, 0, 0.1, 0.4, 0.1, 1, 0.1, 10, 10, 1.125403253220292
0, 0, 0.1, 0.4, 0.2, 1, 0.1, 10, 10, 1.1957133519849124
0, 0, 0.1, 0.4, 0.3, 1, 0.1, 10, 10, 1.2711138983168633
0, 0, 0.1, 0.4, 0.4, 1, 0.1, 10, 10, 1.3520726111489396
0, 0, 0.1, 0.6, 0.1, 1, 0.1, 10, 10, 1.1254040490240507
0, 0, 0.1, 0.6, 0.2, 1, 0.1, 10, 10, 1.1957153565395306
0, 0, 0.1, 0.6, 0.3, 1, 0.1, 10, 10, 1.2711180297646947
0, 0, 0.1, 0.6, 0.4, 1, 0.1, 10, 10, 1.3520800409630689
0, 0, 0.1, 0.8, 0.1, 1, 0.1, 10, 10, 1.1254048445563485
 0, 0, 0.1, 0.8, 0.2, 1, 0.1, 10, 10, 1.195717360411201
0, 0, 0.1, 0.8, 0.3, 1, 0.1, 10, 10, 1.2711221597682194
0, 0, 0.1, 0.8, 0.4, 1, 0.1, 10, 10, 1.3520874681345654
0, 0, 0.2, 0.2, 0.1, 1, 0.1, 10, 10, 1.1238270332035556
0, 0, 0.2, 0.2, 0.2, 1, 0.1, 10, 10, 1.1940119495353618
 0, 0, 0.2, 0.2, 0.3, 1, 0.1, 10, 10, 1.26927396858071
0, 0, 0.2, 0.2, 0.4, 1, 0.1, 10, 10, 1.3500789748581026
0, 0, 0.2, 0.4, 0.1, 1, 0.1, 10, 10, 1.1238294784109795
0, 0, 0.2, 0.4, 0.2, 1, 0.1, 10, 10, 1.1940168790208172
 0, 0, 0.2, 0.4, 0.3, 1, 0.1, 10, 10, 1.269283226877441
0, 0, 0.2, 0.4, 0.4, 1, 0.1, 10, 10, 1.3500949154882902
0, 0, 0.2, 0.6, 0.1, 1, 0.1, 10, 10, 1.1238319219752113
0, 0, 0.2, 0.6, 0.2, 1, 0.1, 10, 10, 1.1940218051845453
0, 0, 0.2, 0.6, 0.3, 1, 0.1, 10, 10, 1.2692924787786797
0, 0, 0.2, 0.6, 0.4, 1, 0.1, 10, 10, 1.3501108449093884
0, 0, 0.2, 0.8, 0.1, 1, 0.1, 10, 10, 1.1238343638967196
0, 0, 0.2, 0.8, 0.2, 1, 0.1, 10, 10, 1.1940267280282912
0, 0, 0.2, 0.8, 0.3, 1, 0.1, 10, 10, 1.2693017242886404
0, 0, 0.2, 0.8, 0.4, 1, 0.1, 10, 10, 1.3501267631295215
0, 0, 0.3, 0.2, 0.1, 1, 0.1, 10, 10, 1.1224906155395062
0, 0, 0.3, 0.2, 0.2, 1, 0.1, 10, 10, 1.1925649537480008
0, 0, 0.3, 0.2, 0.3, 1, 0.1, 10, 10, 1.2677048820115426
0, 0, 0.3, 0.2, 0.4, 1, 0.1, 10, 10, 1.3483747979209846
0, 0, 0.3, 0.4, 0.1, 1, 0.1, 10, 10, 1.1224955961681387
0, 0, 0.3, 0.4, 0.2, 1, 0.1, 10, 10, 1.1925737651800206
0, 0, 0.3, 0.4, 0.3, 1, 0.1, 10, 10, 1.2677203035805849
0, 0, 0.3, 0.4, 0.4, 1, 0.1, 10, 10, 1.3484003759816248
0, 0, 0.3, 0.6, 0.1, 1, 0.1, 10, 10, 1.1225005718229677
0, 0, 0.3, 0.6, 0.2, 1, 0.1, 10, 10, 1.1925825677976107
0, 0, 0.3, 0.6, 0.3, 1, 0.1, 10, 10, 1.2677357093715391
0, 0, 0.3, 0.6, 0.4, 1, 0.1, 10, 10, 1.3484259274125951
0, 0, 0.3, 0.8, 0.1, 1, 0.1, 10, 10, 1.1225055425056338
0, 0, 0.3, 0.8, 0.2, 1, 0.1, 10, 10, 1.1925913616065804
 0, 0, 0.3, 0.8, 0.3, 1, 0.1, 10, 10, 1.267751099398278
0, 0, 0.3, 0.8, 0.4, 1, 0.1, 10, 10, 1.3484514522404873
 0, 0, 0.4, 0.2, 0.1, 1, 0.1, 10, 10, 1.121402558255787
0, 0, 0.4, 0.2, 0.2, 1, 0.1, 10, 10, 1.1913802252408177
0, 0, 0.4, 0.2, 0.3, 1, 0.1, 10, 10, 1.2664129166944853
0, 0, 0.4, 0.2, 0.4, 1, 0.1, 10, 10, 1.3469636406079937
 0, 0, 0.4, 0.4, 0.1, 1, 0.1, 10, 10, 1.121410996056591
0, 0, 0.4, 0.4, 0.2, 1, 0.1, 10, 10, 1.1913939175977477
0, 0, 0.4, 0.4, 0.3, 1, 0.1, 10, 10, 1.2664355878051679
0, 0, 0.4, 0.4, 0.4, 1, 0.1, 10, 10, 1.3470000425164455
0, 0, 0.4, 0.6, 0.1, 1, 0.1, 10, 10, 1.1214194227041725
0, 0, 0.4, 0.6, 0.2, 1, 0.1, 10, 10, 1.1914075918754816
0, 0, 0.4, 0.6, 0.3, 1, 0.1, 10, 10, 1.2664582283975303
 0, 0, 0.4, 0.6, 0.4, 1, 0.1, 10, 10, 1.347036394616248
0, 0, 0.4, 0.8, 0.1, 1, 0.1, 10, 10, 1.1214278382023461
 0, 0, 0.4, 0.8, 0.2, 1, 0.1, 10, 10, 1.191421248087229
 0, 0, 0.4, 0.8, 0.3, 1, 0.1, 10, 10, 1.266480838503038
0, 0, 0.4, 0.8, 0.4, 1, 0.1, 10, 10, 1.3470726969676148
0, 0, 0.5, 0.2, 0.1, 1, 0.1, 10, 10, 1.1205725745918054
 0, 0, 0.5, 0.2, 0.2, 1, 0.1, 10, 10, 1.190468006740849
0, 0, 0.5, 0.2, 0.3, 1, 0.1, 10, 10, 1.2654088793228087
 0, 0, 0.5, 0.2, 0.4, 1, 0.1, 10, 10, 1.345856911445767
0, 0, 0.5, 0.4, 0.1, 1, 0.1, 10, 10, 1.1205854291606072
0, 0, 0.5, 0.4, 0.2, 1, 0.1, 10, 10, 1.1904876230499537
0, 0, 0.5, 0.4, 0.3, 1, 0.1, 10, 10, 1.2654399379021537
0, 0, 0.5, 0.4, 0.4, 1, 0.1, 10, 10, 1.3459053846500204
0, 0, 0.5, 0.6, 0.1, 1, 0.1, 10, 10, 1.1205982626267446
 0, 0, 0.5, 0.6, 0.2, 1, 0.1, 10, 10, 1.190507207307687
0, 0, 0.5, 0.6, 0.3, 1, 0.1, 10, 10, 1.2654709449447739
0, 0, 0.5, 0.6, 0.4, 1, 0.1, 10, 10, 1.3459537762440608
0, 0, 0.5, 0.8, 0.1, 1, 0.1, 10, 10, 1.1206110749969875
0, 0, 0.5, 0.8, 0.2, 1, 0.1, 10, 10, 1.1905267595379283
0, 0, 0.5, 0.8, 0.3, 1, 0.1, 10, 10, 1.2655019005080697
0, 0, 0.5, 0.8, 0.4, 1, 0.1, 10, 10, 1.3460020863380782
 0, 0, 0.6, 0.2, 0.1, 1, 0.1, 10, 10, 1.120010743163717
0, 0, 0.6, 0.2, 0.2, 1, 0.1, 10, 10, 1.1898389241567493
 0, 0, 0.6, 0.2, 0.3, 1, 0.1, 10, 10, 1.264703978683265
0, 0, 0.6, 0.2, 0.4, 1, 0.1, 10, 10, 1.3450664412050193
 0, 0, 0.6, 0.4, 0.1, 1, 0.1, 10, 10, 1.120029014489888
